number	value fitness deviation
 3260,	80076.223,44709.194,8458.342


 3261,	80076.223,45068.613,8864.318


 3262,	80076.223,43896.376,6300.999


 3263,	80076.223,41675.698,7021.951


 3264,	80076.223,41759.679,6675.580


 3265,	80076.223,41936.842,6236.355


 3266,	80076.223,42799.203,9405.689


 3267,	80076.223,44334.799,9403.987


 3268,	80076.223,43725.504,9084.398


 3269,	80076.223,40290.573,9177.277


 3270,	80076.223,41988.027,9981.358


 3271,	80076.223,42542.154,10458.825


 3272,	80076.223,44036.697,7692.800


 3273,	80076.223,42625.952,9162.440


 3274,	80076.223,42117.017,9476.790


 3275,	80076.223,44432.014,9490.521


 3276,	80076.223,45650.992,11476.999


 3277,	80076.223,46049.264,9901.323


 3278,	80076.223,44161.189,8395.720


 3279,	80076.223,42937.505,8013.731


 3280,	80076.223,41803.821,8676.309


 3281,	80076.223,42386.330,9165.484


 3282,	80076.223,43230.148,8498.296


 3283,	80076.223,42861.813,7836.476


 3284,	80076.223,39704.329,7945.859


 3285,	80076.223,40692.354,9257.728


 3286,	80076.223,36251.804,7264.761


 3287,	80076.223,39602.671,8569.722


 3288,	80076.223,40682.913,9902.972


 3289,	80076.223,39276.095,8592.581


 3290,	80076.223,35493.665,9751.008


 3291,	80076.223,36548.386,10747.092


 3292,	80076.223,37167.441,8289.620


 3293,	80076.223,38376.544,5249.872


 3294,	80076.223,37590.503,7500.042


 3295,	80076.223,41248.830,8406.469


 3296,	80076.223,40684.872,7827.369


 3297,	80076.223,42503.566,9972.636


 3298,	80076.223,40785.999,8992.360


 3299,	80076.223,38984.800,7342.979


 3300,	80076.223,37961.783,6700.932


 3301,	80076.223,39108.912,7698.803


 3302,	80076.223,38852.275,9207.540


 3303,	80076.223,41703.149,9539.618


 3304,	80076.223,45457.344,7978.357


 3305,	80076.223,42471.301,6065.656


 3306,	80076.223,42773.076,6832.097


 3307,	80076.223,38991.418,8623.085


 3308,	80076.223,41616.275,9559.538


 3309,	80076.223,39733.975,6726.364


 3310,	80076.223,39487.388,7324.311


 3311,	80076.223,40533.473,6739.229


 3312,	80076.223,41007.866,7033.229


 3313,	80076.223,42470.301,7025.743


 3314,	80076.223,41462.927,10061.621


 3315,	80076.223,41419.444,10222.044


 3316,	80076.223,42364.016,8466.765


 3317,	80076.223,42540.730,7612.860


 3318,	80076.223,43601.221,8217.998


 3319,	80076.223,43009.011,9221.595


 3320,	80076.223,44997.152,9265.170


 3321,	80076.223,43616.696,9657.196


 3322,	80076.223,43805.368,6829.310


 3323,	80076.223,42255.016,8075.709


 3324,	80076.223,41551.594,8134.776


 3325,	80076.223,42190.019,9265.740


 3326,	80076.223,41469.452,7129.018


 3327,	80076.223,41895.643,6917.248


 3328,	80076.223,40528.223,8156.112


 3329,	80076.223,42285.888,6278.547


 3330,	80076.223,43597.030,8701.375


 3331,	80076.223,42855.545,8733.393


 3332,	80076.223,41651.127,8504.196


 3333,	80076.223,41920.030,8794.134


 3334,	80076.223,42130.322,8850.257


 3335,	80076.223,41431.064,10667.419


 3336,	80076.223,42449.524,9485.441


 3337,	80076.223,40891.873,7322.592


 3338,	80076.223,38660.331,9280.824


 3339,	80076.223,43141.220,9596.217


 3340,	80076.223,43822.401,9340.123


 3341,	80076.223,45976.959,9079.141


 3342,	80076.223,45290.006,8117.524


 3343,	80076.223,43971.046,8364.480


 3344,	80076.223,42990.610,7740.815


 3345,	80076.223,41833.260,8689.051


 3346,	80076.223,39492.327,8568.379


 3347,	80076.223,40309.959,9099.815


 3348,	80076.223,39821.641,8326.838


 3349,	80076.223,39312.095,7728.923


 3350,	80076.223,39000.436,8524.706


 3351,	80076.223,40336.269,10240.999


 3352,	80076.223,41215.274,9546.818


 3353,	80076.223,42226.730,8929.879


 3354,	80076.223,44240.507,8621.762


 3355,	80076.223,43461.135,10013.917


 3356,	80076.223,41193.779,10264.885


 3357,	80076.223,41928.822,8691.780


 3358,	80076.223,41939.118,9183.703


 3359,	80076.223,40718.441,8780.699


 3360,	80076.223,39930.489,8747.961


 3361,	80076.223,41145.379,9230.639


 3362,	80076.223,44239.497,8873.639


 3363,	80076.223,43883.959,8973.161


 3364,	80076.223,44107.593,8056.866


 3365,	80076.223,43983.350,10039.495


 3366,	80076.223,44836.730,11419.134


 3367,	80076.223,47045.429,9810.646


 3368,	80076.223,46798.230,7805.171


 3369,	80076.223,46021.791,7946.107


 3370,	80076.223,44852.193,8816.476


 3371,	80076.223,40184.149,6511.657


 3372,	80076.223,41798.324,7415.937


 3373,	80076.223,42560.932,8756.992


 3374,	80076.223,43657.925,9475.132


 3375,	80076.223,42158.880,10329.564


 3376,	80076.223,43030.206,9727.877


 3377,	80076.223,47166.711,10857.844


 3378,	80076.223,45978.337,8895.063


 3379,	80076.223,46382.587,10421.430


 3380,	80076.223,47377.087,9561.037


 3381,	80076.223,47128.271,7686.795


 3382,	80076.223,45126.927,9124.319


 3383,	80076.223,43784.462,6905.606


 3384,	80076.223,43013.458,8134.701


 3385,	80076.223,40779.600,8756.368


 3386,	80076.223,42053.516,9271.527


 3387,	80076.223,40593.237,10258.183


 3388,	80076.223,40337.495,9559.046


 3389,	80076.223,41999.781,7715.742


 3390,	80076.223,42684.128,7374.570


 3391,	80076.223,42375.175,8711.675


 3392,	80076.223,41374.840,7931.792


 3393,	80076.223,42705.413,7352.008


 3394,	80076.223,43247.760,7476.188


 3395,	80076.223,41789.515,9806.455


 3396,	80076.223,38868.673,10011.560


 3397,	80076.223,40339.622,8907.243


 3398,	80076.223,39100.755,7756.797


 3399,	80076.223,38524.833,6647.128


 3400,	80076.223,38438.719,6433.127


 3401,	80076.223,39415.039,5617.914


 3402,	80076.223,42438.110,6439.922


 3403,	80076.223,40935.782,10098.655


 3404,	80076.223,43466.298,11251.708


 3405,	80076.223,45931.553,13320.539


 3406,	80076.223,47389.503,12528.069


 3407,	80076.223,44526.131,9325.248


 3408,	80076.223,45370.353,7427.750


 3409,	80076.223,45825.381,8515.838


 3410,	80076.223,45922.501,10174.838


 3411,	80076.223,44352.590,10001.678


 3412,	80076.223,45730.816,10059.016


 3413,	80076.223,44442.720,10713.170


 3414,	80076.223,44286.996,9533.260


 3415,	80076.223,43240.132,8320.071


 3416,	80076.223,41727.647,7781.006


 3417,	80076.223,42886.311,7188.323


 3418,	80076.223,41210.451,6952.401


 3419,	80076.223,43648.337,9592.308


 3420,	80076.223,42233.627,7554.768


 3421,	80076.223,42084.612,8335.225


 3422,	80076.223,42336.743,9818.388


 3423,	80076.223,45007.911,9324.052


 3424,	80076.223,45906.535,7951.639


 3425,	80076.223,45427.458,8564.082


 3426,	80076.223,44761.830,8843.794


 3427,	80076.223,44104.027,9497.763


 3428,	80076.223,46554.151,8503.880


 3429,	80076.223,46112.738,7804.041


 3430,	80076.223,44789.233,8612.253


 3431,	80076.223,41334.680,9004.631


 3432,	80076.223,39005.118,9475.392


 3433,	80076.223,40781.352,9231.481


 3434,	80076.223,40381.410,8388.778


 3435,	80076.223,41467.461,10986.969


 3436,	80076.223,42861.859,8999.302


 3437,	80076.223,43698.569,8068.434


 3438,	80076.223,43659.123,7759.314


 3439,	80076.223,42858.460,5772.149


 3440,	80076.223,43411.403,8663.924


 3441,	80076.223,44953.908,10413.797


 3442,	80076.223,43389.236,8192.381


 3443,	80076.223,43006.856,10508.942


 3444,	80076.223,45178.280,9610.416


 3445,	80076.223,44554.799,9906.645


 3446,	80076.223,45764.286,9674.916


 3447,	80076.223,45900.581,10566.611


 3448,	80076.223,45080.525,9874.605


 3449,	80076.223,44721.752,9222.522


 3450,	80076.223,45023.289,9128.321


 3451,	80076.223,45089.324,7707.727


 3452,	80076.223,42817.366,9587.408


 3453,	80076.223,41394.692,8335.516


 3454,	80076.223,42085.082,12055.445


 3455,	80076.223,42917.081,10776.165


 3456,	80076.223,42059.828,9591.560


 3457,	80076.223,43556.839,11309.422


 3458,	80076.223,44532.503,10298.318


 3459,	80076.223,45675.430,8408.302


 3460,	80076.223,43928.481,8380.656


 3461,	80076.223,44385.613,7398.755


 3462,	80076.223,45879.657,10324.004


 3463,	80076.223,45209.789,11717.480


 3464,	80076.223,45234.234,11650.842


 3465,	80076.223,45441.767,11058.188


 3466,	80076.223,44609.492,10395.254


 3467,	80076.223,41665.148,8850.966


 3468,	80076.223,41702.988,9129.796


 3469,	80076.223,40399.777,8532.556


 3470,	80076.223,40447.225,8681.502


 3471,	80076.223,41793.977,8425.776


 3472,	80076.223,41219.120,7415.933


 3473,	80076.223,41590.588,8016.653


 3474,	80076.223,41427.255,8494.650


 3475,	80076.223,40417.794,8150.833


 3476,	80076.223,38808.226,8063.181


 3477,	80076.223,37886.810,8344.106


 3478,	80076.223,37103.483,9709.914


 3479,	80076.223,39956.660,9393.409


 3480,	80076.223,39858.710,9001.291


 3481,	80076.223,40033.523,9332.420


 3482,	80076.223,38854.849,8527.809


 3483,	80076.223,39401.358,6781.392


 3484,	80076.223,40735.760,6440.679


 3485,	80076.223,40747.458,6416.880


 3486,	80076.223,40044.532,7853.014


 3487,	80076.223,40109.893,8076.255


 3488,	80076.223,42053.120,10109.207


 3489,	80076.223,46293.249,11503.346


 3490,	80076.223,44841.157,8746.060


 3491,	80076.223,43639.406,8888.835


 3492,	80076.223,42563.342,10622.371


 3493,	80076.223,44058.182,9220.664


 3494,	80076.223,44588.162,10508.784


 3495,	80076.223,44255.736,11715.836


 3496,	80076.223,45249.258,11730.083


 3497,	80076.223,45642.499,11432.696


 3498,	80076.223,46070.403,11580.917


 3499,	80076.223,44134.100,8952.698


 3500,	80076.223,44303.467,10128.119


 3501,	80076.223,46838.997,9632.180


 3502,	80076.223,48106.211,9225.378


 3503,	80076.223,44070.407,8179.162


 3504,	80076.223,42489.434,9643.892


 3505,	80076.223,42159.656,9504.826


 3506,	80076.223,43530.012,8969.284


 3507,	80076.223,44195.516,9777.196


 3508,	80076.223,46769.237,7951.255


 3509,	80076.223,45368.084,9572.011


 3510,	80076.223,48273.279,10929.189


 3511,	80076.223,50382.383,13865.096


 3512,	80076.223,51226.188,10248.028


 3513,	80076.223,51039.888,10449.641


 3514,	80076.223,50714.273,11159.184


 3515,	80076.223,49425.268,12887.824


 3516,	80076.223,51711.639,12996.535


 3517,	80076.223,49182.899,10048.663


 3518,	80076.223,47315.074,11175.584


 3519,	80076.223,47539.912,10331.183


 3520,	80076.223,46253.669,10071.112


 3521,	80076.223,46467.229,8538.956


 3522,	80076.223,46701.053,9256.976


 3523,	80076.223,46913.920,8101.234


 3524,	80076.223,46449.314,6605.658


 3525,	80076.223,44295.928,6783.974


 3526,	80076.223,45588.513,7510.583


 3527,	80076.223,45970.458,8654.653


 3528,	80076.223,45314.006,8396.405


 3529,	80076.223,45206.824,7147.608


 3530,	80076.223,45852.847,5531.053


 3531,	80076.223,44398.464,7786.540


 3532,	80076.223,42368.225,8278.325


 3533,	80076.223,43297.480,7010.801


 3534,	80076.223,42967.466,6130.512


 3535,	80076.223,43745.587,7761.043


 3536,	80076.223,43019.229,7254.925


 3537,	80076.223,42121.140,7119.185


 3538,	80076.223,44016.841,6149.592


 3539,	80076.223,44198.311,8900.350


 3540,	80076.223,44018.513,8241.350


 3541,	80076.223,42978.491,6458.190


 3542,	80076.223,40202.198,6669.937


 3543,	80076.223,41291.043,6699.506


 3544,	80076.223,40310.940,6782.966


 3545,	80076.223,40587.980,6819.649


 3546,	80076.223,40193.529,6621.696


 3547,	80076.223,43141.118,9289.984


 3548,	80076.223,42597.512,8716.371


 3549,	80076.223,42197.993,8224.969


 3550,	80076.223,40993.917,6522.062


 3551,	80076.223,40698.215,6287.076


 3552,	80076.223,42417.058,8300.686


 3553,	80076.223,40881.424,8142.586


 3554,	80076.223,41282.548,8473.271


 3555,	80076.223,42774.267,9157.719


 3556,	80076.223,42803.837,7726.327


 3557,	80076.223,40866.078,9872.229


 3558,	80076.223,43266.118,11050.804


 3559,	80076.223,42011.246,11346.038


 3560,	80076.223,42636.446,10182.922


 3561,	80076.223,42034.823,8205.656


 3562,	80076.223,43229.505,7167.441


 3563,	80076.223,41771.438,9232.915


 3564,	80076.223,41859.580,7975.002


 3565,	80076.223,45745.240,10997.926


 3566,	80076.223,42885.648,12157.490


 3567,	80076.223,42612.156,10533.343


 3568,	80076.223,42427.886,10830.921


 3569,	80076.223,42598.018,10824.939


 3570,	80076.223,45160.336,10707.520


 3571,	80076.223,46703.611,10119.245


 3572,	80076.223,47239.015,8715.942


 3573,	80076.223,43644.699,11129.428


 3574,	80076.223,44666.592,10710.103


 3575,	80076.223,43982.274,8115.610


 3576,	80076.223,43603.409,8760.913


 3577,	80076.223,45620.949,9636.955


 3578,	80076.223,45926.621,11126.076


 3579,	80076.223,47113.401,9137.083


 3580,	80076.223,45363.408,9754.605


 3581,	80076.223,44244.398,12038.364


 3582,	80076.223,46040.586,10690.274


 3583,	80076.223,45809.039,9000.457


 3584,	80076.223,47480.641,7603.342


 3585,	80076.223,48137.981,9219.728


 3586,	80076.223,48447.786,10172.232


 3587,	80076.223,49290.476,7754.120


 3588,	80076.223,47485.521,9114.896


 3589,	80076.223,44752.581,10509.937


 3590,	80076.223,45108.334,10971.310


 3591,	80076.223,43936.900,9200.274


 3592,	80076.223,47363.960,8732.967


 3593,	80076.223,47149.541,8333.182


 3594,	80076.223,48637.315,10181.503


 3595,	80076.223,46151.624,12208.079


 3596,	80076.223,43257.367,8566.959


 3597,	80076.223,41162.558,8604.644


 3598,	80076.223,42853.304,10831.958


 3599,	80076.223,41745.016,8869.810


 3600,	80076.223,42113.700,8278.296


 3601,	80076.223,40744.088,7871.757


 3602,	80076.223,40862.199,7096.377


 3603,	80076.223,41307.644,7148.690


 3604,	80076.223,41773.383,6752.196


 3605,	80076.223,43674.674,8270.603


 3606,	80076.223,44457.729,7619.191


 3607,	80076.223,43735.358,7176.363


 3608,	80076.223,42808.042,6990.624


 3609,	80076.223,42571.236,7970.932


 3610,	80076.223,43685.242,8255.001


 3611,	80076.223,43922.451,8493.710


 3612,	80076.223,42551.383,10788.424


 3613,	80076.223,47281.681,9424.339


 3614,	80076.223,50351.021,9127.455


 3615,	80076.223,50902.571,8999.617


 3616,	80076.223,48873.939,8826.981


 3617,	80076.223,44964.183,8091.654


 3618,	80076.223,46494.279,6978.923


 3619,	80076.223,44507.927,6266.700


 3620,	80076.223,46783.813,8556.959


 3621,	80076.223,45623.626,12314.726


 3622,	80076.223,43326.890,10345.292


 3623,	80076.223,45048.078,8922.819


 3624,	80076.223,44075.908,8705.250


 3625,	80076.223,44753.028,9365.691


 3626,	80076.223,46511.663,9372.832


 3627,	80076.223,46666.934,12477.080


 3628,	80076.223,47225.286,11300.066


 3629,	80076.223,47402.948,9731.195


 3630,	80076.223,44487.040,7768.858


 3631,	80076.223,45243.838,9845.683


 3632,	80076.223,46459.379,10566.023


 3633,	80076.223,48252.587,9855.937


 3634,	80076.223,47223.338,8736.418


 3635,	80076.223,46813.803,7556.022


 3636,	80076.223,47175.195,9068.940


 3637,	80076.223,48402.505,9402.556


 3638,	80076.223,45979.047,9707.772


 3639,	80076.223,46918.771,8124.335


 3640,	80076.223,49643.380,11189.967


 3641,	80076.223,46069.301,10463.645


 3642,	80076.223,45329.690,8626.770


 3643,	80076.223,44856.118,8223.038


 3644,	80076.223,46832.585,9951.771


 3645,	80076.223,44222.553,8455.241


 3646,	80076.223,43859.682,8377.615


 3647,	80076.223,42624.565,8879.019


 3648,	80076.223,44467.558,9683.647


 3649,	80076.223,43762.540,6942.153


 3650,	80076.223,43785.428,7063.143


 3651,	80076.223,44523.746,9076.020


 3652,	80076.223,43664.959,9516.236


 3653,	80076.223,44222.925,10095.094


 3654,	80076.223,45396.252,8272.970


 3655,	80076.223,45739.670,7372.775


 3656,	80076.223,43762.954,9123.543


 3657,	80076.223,44954.533,9566.840


 3658,	80076.223,45449.468,10702.638


 3659,	80076.223,45239.941,9986.006


 3660,	80076.223,45634.744,9401.829


 3661,	80076.223,45576.483,8578.902


 3662,	80076.223,42090.606,7225.883


 3663,	80076.223,42390.684,8227.372


 3664,	80076.223,42807.279,8799.851


 3665,	80076.223,42692.445,8785.099


 3666,	80076.223,44027.967,8748.082


 3667,	80076.223,46468.231,5883.329


 3668,	80076.223,46023.880,7867.086


 3669,	80076.223,43391.872,8050.848


 3670,	80076.223,42410.714,10295.746


 3671,	80076.223,42463.627,10318.949


 3672,	80076.223,41630.280,9745.913


 3673,	80076.223,44450.264,9535.747


 3674,	80076.223,43693.940,12652.656


 3675,	80076.223,47356.976,10022.239


 3676,	80076.223,45706.056,8441.097


 3677,	80076.223,44258.979,7489.006


 3678,	80076.223,43212.974,6059.831


 3679,	80076.223,44290.109,9854.044


 3680,	80076.223,45129.168,8409.028


 3681,	80076.223,45053.225,9325.306


 3682,	80076.223,43524.887,9409.465


 3683,	80076.223,42884.716,7630.381


 3684,	80076.223,43339.181,10015.158


 3685,	80076.223,44836.922,9854.223


 3686,	80076.223,45846.499,9824.864


 3687,	80076.223,44413.387,7499.226


 3688,	80076.223,43759.257,9515.928


 3689,	80076.223,45556.689,7256.880


 3690,	80076.223,41804.463,8219.047


 3691,	80076.223,41483.712,8898.017


 3692,	80076.223,41941.840,7778.523


 3693,	80076.223,41962.533,7640.044


 3694,	80076.223,42062.839,9082.504


 3695,	80076.223,42395.401,9552.055


 3696,	80076.223,41693.959,10664.395


 3697,	80076.223,42447.030,9991.843


 3698,	80076.223,42265.553,9888.445


 3699,	80076.223,41470.524,9235.797


 3700,	80076.223,42624.247,9498.807


 3701,	80076.223,45781.223,9722.470


 3702,	80076.223,45630.366,7772.423


 3703,	80076.223,45643.145,8206.972


 3704,	80076.223,43614.967,8261.410


 3705,	80076.223,43084.167,8870.885


 3706,	80076.223,46293.664,9486.406


 3707,	80076.223,46022.032,8781.474


 3708,	80076.223,44362.749,7785.993


 3709,	80076.223,43148.084,8641.973


 3710,	80076.223,46373.995,9555.274


 3711,	80076.223,45024.102,9743.103


 3712,	80076.223,42852.024,8679.946


 3713,	80076.223,43231.559,8482.587


 3714,	80076.223,44783.714,8037.074


 3715,	80076.223,46336.447,9014.275


 3716,	80076.223,47097.166,9361.982


 3717,	80076.223,43431.184,7927.076


 3718,	80076.223,41245.368,7639.897


 3719,	80076.223,37836.510,7921.578


 3720,	80076.223,40728.719,8637.676


 3721,	80076.223,41296.831,7864.457


 3722,	80076.223,43094.675,8119.936


 3723,	80076.223,42520.137,8802.984


 3724,	80076.223,41648.728,8851.010


 3725,	80076.223,42537.492,6746.258


 3726,	80076.223,42094.601,7172.344


 3727,	80076.223,40228.804,5703.846


 3728,	80076.223,40388.846,8391.535


 3729,	80076.223,39559.200,8313.097


 3730,	80076.223,40694.485,8356.773


 3731,	80076.223,42243.592,9710.105


 3732,	80076.223,42346.615,11489.880


 3733,	80076.223,41853.007,10772.087


 3734,	80076.223,42592.415,10297.690


 3735,	80076.223,39844.207,7414.994


 3736,	80076.223,38817.099,7850.954


 3737,	80076.223,40230.954,6692.509


 3738,	80076.223,38880.425,8671.670


 3739,	80076.223,42485.109,4925.903


 3740,	80076.223,41642.492,6862.764


 3741,	80076.223,40112.232,5629.486


 3742,	80076.223,39598.313,6545.814


 3743,	80076.223,40342.702,7039.612


 3744,	80076.223,39402.361,5408.667


 3745,	80076.223,38854.726,6447.632


 3746,	80076.223,39470.133,7335.606


 3747,	80076.223,37400.359,6879.838


 3748,	80076.223,39337.417,7568.301


 3749,	80076.223,41838.134,9192.819


 3750,	80076.223,43769.019,9886.011


 3751,	80076.223,44249.847,7257.811


 3752,	80076.223,43469.486,7237.708


 3753,	80076.223,42136.625,8749.627


 3754,	80076.223,43183.784,8117.742


 3755,	80076.223,43227.256,7154.483


 3756,	80076.223,42800.239,8580.531


 3757,	80076.223,45437.064,8817.830


 3758,	80076.223,43010.854,9111.204


 3759,	80076.223,41298.430,9733.120


 3760,	80076.223,41950.849,10424.507


 3761,	80076.223,43903.150,9395.764


 3762,	80076.223,45606.227,7712.221


 3763,	80076.223,45984.338,10094.794


 3764,	80076.223,44326.472,9219.998


 3765,	80076.223,43360.379,9003.858


 3766,	80076.223,41078.997,8064.888


 3767,	80076.223,41786.435,9683.057


 3768,	80076.223,43226.314,9072.646


 3769,	80076.223,42422.777,8417.705


 3770,	80076.223,42568.689,7111.155


 3771,	80076.223,41302.569,6566.225


 3772,	80076.223,39596.487,7249.432


 3773,	80076.223,38786.659,9056.484


 3774,	80076.223,38242.968,8752.655


 3775,	80076.223,36950.361,7434.873


 3776,	80076.223,38828.417,9721.345


 3777,	80076.223,42964.430,11220.391


 3778,	80076.223,45699.423,9879.768


 3779,	80076.223,47106.084,7458.763


 3780,	80076.223,44846.594,9184.147


 3781,	80076.223,44065.625,8080.203


 3782,	80076.223,42432.521,6572.199


 3783,	80076.223,42732.468,9225.234


 3784,	80076.223,42141.914,10355.296


 3785,	80076.223,41306.152,8382.283


 3786,	80076.223,41486.151,8677.869


 3787,	80076.223,42525.191,7688.103


 3788,	80076.223,40708.583,8598.439


 3789,	80076.223,41894.678,6826.747


 3790,	80076.223,41002.773,6419.092


 3791,	80076.223,39218.754,8670.968


 3792,	80076.223,40836.325,10687.661


 3793,	80076.223,42333.922,10919.170


 3794,	80076.223,44979.432,7933.386


 3795,	80076.223,41263.397,7769.941


 3796,	80076.223,42566.697,8294.964


 3797,	80076.223,42558.496,9844.038


 3798,	80076.223,44081.680,10027.481


 3799,	80076.223,40460.136,8806.958


 3800,	80076.223,38541.694,10141.546


 3801,	80076.223,36006.892,9759.120


 3802,	80076.223,38425.096,8691.645


 3803,	80076.223,38223.671,6517.353
